Title,URL
"Oklahoma City, OK Multiple Space Uses for Lease - 4320 S Portland Ave",https://www.loopnet.com/Listing/4320-S-Portland-Ave-Oklahoma-City-OK/30810126/
"Dinuba, CA Flex, Industrial for Lease - 430 W Ventura St",https://www.loopnet.com/Listing/430-W-Ventura-St-Dinuba-CA/21948203/
"Middletown, NY Industrial for Lease - 102 Dolson Ave",https://www.loopnet.com/Listing/102-Dolson-Ave-Middletown-NY/33366874/
"Seabrook, NH Multiple Space Uses for Lease - 920 Lafayette Rd",https://www.loopnet.com/Listing/920-Lafayette-Rd-Seabrook-NH/33194689/
"Rock Hill, SC Industrial for Lease - 1379 McDow Dr",https://www.loopnet.com/Listing/1379-McDow-Dr-Rock-Hill-SC/30649176/
"Atlanta, GA Industrial for Lease - 713 Ralph David Abernathy Blvd",https://www.loopnet.com/Listing/713-Ralph-David-Abernathy-Blvd-Atlanta-GA/23443134/
"Houston, TX Industrial for Lease - 5025 Jensen Dr",https://www.loopnet.com/Listing/5025-Jensen-Dr-Houston-TX/33564958/
"Kahului, HI Industrial for Lease - 250 Lauo Loop",https://www.loopnet.com/Listing/250-Lauo-Loop-Kahului-HI/29921597/
"White, GA Industrial for Lease - 151 Logistics Pky NE",https://www.loopnet.com/Listing/151-Logistics-Pky-NE-White-GA/29501119/
"Clinton, MS Industrial for Lease - 1001 Industrial Park Dr",https://www.loopnet.com/Listing/1001-Industrial-Park-Dr-Clinton-MS/26386233/
"Tracy, CA Industrial for Lease - 6389 Hopkins Rd",https://www.loopnet.com/Listing/6389-Hopkins-Rd-Tracy-CA/17066165/
"Braselton, GA Industrial for Lease - 1530 Broadway Ave",https://www.loopnet.com/Listing/1530-Broadway-Ave-Braselton-GA/23748959/
"Brooksville, FL Industrial for Lease - SR 50 & Kettering Rd",https://www.loopnet.com/Listing/SR-50-Kettering-Rd-Brooksville-FL/32337121/
"Carneys Point Township, NJ Industrial for Lease - 1 Forest Ln",https://www.loopnet.com/Listing/1-Forest-Ln-Carneys-Point-Township-NJ/31406115/
"Phoenix, AZ Office, Industrial for Lease - 4750 S 44th Pl",https://www.loopnet.com/Listing/4750-S-44th-Pl-Phoenix-AZ/32968629/
"Montebello, NY Retail, Industrial for Lease - 100 - 300 Rella Blvd",https://www.loopnet.com/Listing/100-300-Rella-Blvd-Montebello-NY/32792174/
"Charlotte, NC Industrial for Lease - 4330 Silverpark Dr",https://www.loopnet.com/Listing/4330-Silverpark-Dr-Charlotte-NC/32521035/
"Savannah, GA Industrial for Lease - 150 Portside Ct",https://www.loopnet.com/Listing/150-Portside-Ct-Savannah-GA/32493126/
"Cincinnati, OH Industrial for Lease - 5177 Spring Grove Ave",https://www.loopnet.com/Listing/5177-Spring-Grove-Ave-Cincinnati-OH/32321893/
"Bloomfield, CT Industrial for Lease - 6 Britton Dr",https://www.loopnet.com/Listing/6-Britton-Dr-Bloomfield-CT/31941439/
"Cincinnati, OH Industrial for Lease - 5380 Vine St",https://www.loopnet.com/Listing/5380-Vine-St-Cincinnati-OH/31536028/
"Boynton Beach, FL Office, Industrial for Lease - 8200 Boynton Beach Blvd",https://www.loopnet.com/Listing/8200-Boynton-Beach-Blvd-Boynton-Beach-FL/31390169/
"Winston-Salem, NC Industrial for Lease - 90 Piedmont Industrial Dr",https://www.loopnet.com/Listing/90-Piedmont-Industrial-Dr-Winston-Salem-NC/30672776/
"Rincon, GA Industrial for Lease - Old Augusta Rd",https://www.loopnet.com/Listing/Old-Augusta-Rd-Rincon-GA/30540034/
"Lathrop, CA Industrial for Lease - 5070 Glacier St",https://www.loopnet.com/Listing/5070-Glacier-St-Lathrop-CA/30519184/
"Denver, CO Industrial for Lease - 5555 Joliet St",https://www.loopnet.com/Listing/5555-Joliet-St-Denver-CO/30403391/
"Indianapolis, IN Flex, Industrial for Lease - 3250 N Post Rd",https://www.loopnet.com/Listing/3250-N-Post-Rd-Indianapolis-IN/30176897/
"Suffolk, VA Industrial for Lease - 2925 Pruden Blvd",https://www.loopnet.com/Listing/2925-Pruden-Blvd-Suffolk-VA/29547351/
"Rincon, GA Industrial for Lease - 138 Industrial Blvd",https://www.loopnet.com/Listing/138-Industrial-Blvd-Rincon-GA/29394405/
"Joliet, IL Industrial for Lease - 4101 Olympic Blvd",https://www.loopnet.com/Listing/4101-Olympic-Blvd-Joliet-IL/29036586/
"Mcdonough, GA Industrial for Lease - 237 Greenwood Industrial Ct",https://www.loopnet.com/Listing/237-Greenwood-Industrial-Ct-Mcdonough-GA/28882971/
"Winter Springs, FL Flex, Industrial for Lease - 1255 Belle Ave",https://www.loopnet.com/Listing/1255-Belle-Ave-Winter-Springs-FL/28731221/
"Pooler, GA Office, Industrial for Lease - 251 Morgan Lakes Industrial Blvd",https://www.loopnet.com/Listing/251-Morgan-Lakes-Industrial-Blvd-Pooler-GA/28441721/
"Denver, CO Industrial for Lease - 1051 E 73rd Ave",https://www.loopnet.com/Listing/1051-E-73rd-Ave-Denver-CO/28317934/
"Providence Forge, VA Industrial for Lease - I-64 & Emmaus Church Road",https://www.loopnet.com/Listing/I-64-Emmaus-Church-Road-Providence-Forge-VA/28307108/
"Marengo, OH Industrial for Lease - 283 Cardinal Dr",https://www.loopnet.com/Listing/283-Cardinal-Dr-Marengo-OH/28155433/
"O'Fallon, MO Industrial for Lease - 20-36 Commerce Center Dr",https://www.loopnet.com/Listing/20-36-Commerce-Center-Dr-O%27Fallon-MO/27993055/
"Grove City, OH Industrial for Lease - 3400 Southpark Pl",https://www.loopnet.com/Listing/3400-Southpark-Pl-Grove-City-OH/27926135/
"Madison, AL Industrial for Lease - 26385 Distribution Blvd NW",https://www.loopnet.com/Listing/26385-Distribution-Blvd-NW-Madison-AL/27689086/
"Shreveport, LA Industrial for Lease - 7600 Antoine Blvd",https://www.loopnet.com/Listing/7600-Antoine-Blvd-Shreveport-LA/27637486/
"Greenfield, IN Industrial for Lease - 4212 Owens Farm Ct",https://www.loopnet.com/Listing/4212-Owens-Farm-Ct-Greenfield-IN/27423069/
"Beaverton, OR Industrial for Lease - 8362-8380 SW Nimbus Ave",https://www.loopnet.com/Listing/8362-8380-SW-Nimbus-Ave-Beaverton-OR/27192419/
"Thornton, CO Industrial for Lease - SWC of Grant St & 152nd Ave",https://www.loopnet.com/Listing/SWC-of-Grant-St-152nd-Ave-Thornton-CO/26411105/
"Fayetteville, NC Industrial for Lease - 4800 Corporation Dr",https://www.loopnet.com/Listing/4800-Corporation-Dr-Fayetteville-NC/25572297/
"Delray Beach, FL Industrial for Lease - W Atlantic Ave",https://www.loopnet.com/Listing/W-Atlantic-Ave-Delray-Beach-FL/25482256/
"Salt Lake City, UT Industrial for Lease - 1580 S 500 W",https://www.loopnet.com/Listing/1580-S-500-W-Salt-Lake-City-UT/25442950/
"Gastonia, NC Industrial for Lease - 1500 Delta Dr",https://www.loopnet.com/Listing/1500-Delta-Dr-Gastonia-NC/24489768/
"Whitestown, IN Industrial for Lease - 3154 Perry Blvd",https://www.loopnet.com/Listing/3154-Perry-Blvd-Whitestown-IN/24365696/
"Newburgh, NY Industrial for Lease - 12 Willow St",https://www.loopnet.com/Listing/12-Willow-St-Newburgh-NY/24346803/
"Upper Marlboro, MD Industrial for Lease - Route 301",https://www.loopnet.com/Listing/Route-301-Upper-Marlboro-MD/24317756/
"Columbia, TN Industrial for Lease - 981 Industrial Park Rd",https://www.loopnet.com/Listing/981-Industrial-Park-Rd-Columbia-TN/22809257/
"Woolwich Township, NJ Industrial for Lease - 280 Locke Ave",https://www.loopnet.com/Listing/280-Locke-Ave-Woolwich-Township-NJ/22312630/
"Walton, KY Industrial for Lease - 201 Richard Knock Hwy",https://www.loopnet.com/Listing/201-Richard-Knock-Hwy-Walton-KY/21500420/
"Scotts Valley, CA Office, Industrial for Lease - 1500 Green Hills Rd",https://www.loopnet.com/Listing/1500-Green-Hills-Rd-Scotts-Valley-CA/19460395/
"Myerstown, PA Industrial for Lease - 200 Central Blvd",https://www.loopnet.com/Listing/200-Central-Blvd-Myerstown-PA/7958825/
"Roxboro, NC Industrial for Lease - 100 Perkins Dr",https://www.loopnet.com/Listing/100-Perkins-Dr-Roxboro-NC/33718784/
"Middleton, MA Industrial for Lease - 25 Rundlett Way",https://www.loopnet.com/Listing/25-Rundlett-Way-Middleton-MA/33194068/
"Anderson, SC Industrial for Lease - 201 Schmid Plaza Rd",https://www.loopnet.com/Listing/201-Schmid-Plaza-Rd-Anderson-SC/32783915/
"Plainfield, NJ Industrial for Lease - 1000 S 2nd St",https://www.loopnet.com/Listing/1000-S-2nd-St-Plainfield-NJ/32488843/
"Shirley, MA Industrial for Lease - 1 Main St",https://www.loopnet.com/Listing/1-Main-St-Shirley-MA/31940217/
"Cleveland, OH Industrial for Lease - 799 E 73rd St",https://www.loopnet.com/Listing/799-E-73rd-St-Cleveland-OH/31866328/
"Newark, OH Industrial for Lease - 1401 Mount Vernon Rd",https://www.loopnet.com/Listing/1401-Mount-Vernon-Rd-Newark-OH/31429000/
"Barnesville, GA Industrial for Lease - 300 Rogers St",https://www.loopnet.com/Listing/300-Rogers-St-Barnesville-GA/31158058/
"Phoenix, AZ Industrial for Lease - 3820 E Watkins St",https://www.loopnet.com/Listing/3820-E-Watkins-St-Phoenix-AZ/30381953/
"Lake Worth, FL Flex, Industrial for Lease - 1840 Hypoluxo Rd",https://www.loopnet.com/Listing/1840-Hypoluxo-Rd-Lake-Worth-FL/30353777/
"Houston, TX Industrial for Lease - 6201-6205 W 34th St",https://www.loopnet.com/Listing/6201-6205-W-34th-St-Houston-TX/29888940/
"Waltham, MA Multiple Space Uses for Lease - 108 Clematis Ave",https://www.loopnet.com/Listing/108-Clematis-Ave-Waltham-MA/29884817/
"Fresno, CA Industrial for Lease - 2910 E Heaton Ave",https://www.loopnet.com/Listing/2910-E-Heaton-Ave-Fresno-CA/29842727/
"Chattanooga, TN Industrial for Lease - 4170-4180 S Creek Rd",https://www.loopnet.com/Listing/4170-4180-S-Creek-Rd-Chattanooga-TN/29775776/
"Lockhart, TX Industrial for Lease - 2605 Dewitt St",https://www.loopnet.com/Listing/2605-Dewitt-St-Lockhart-TX/29724680/
"Janesville, WI Industrial for Lease - 1205-1227 Barberry Dr",https://www.loopnet.com/Listing/1205-1227-Barberry-Dr-Janesville-WI/29451516/
"Santa Ana, CA Industrial for Lease - 3731 Warner Ave",https://www.loopnet.com/Listing/3731-Warner-Ave-Santa-Ana-CA/29157093/
"Vancouver, WA Multiple Space Uses for Lease - 18110 SE 34th St",https://www.loopnet.com/Listing/18110-SE-34th-St-Vancouver-WA/28882737/
"Enfield, CT Industrial for Lease - 215 Moody Rd",https://www.loopnet.com/Listing/215-Moody-Rd-Enfield-CT/28809684/
"Morris, IL Industrial for Lease - 1107 Armstrong St",https://www.loopnet.com/Listing/1107-Armstrong-St-Morris-IL/28630042/
"Houston, TX Multiple Space Uses for Lease - 5151 Mitchelldale St",https://www.loopnet.com/Listing/5151-Mitchelldale-St-Houston-TX/27962947/
"Greenville, SC Multiple Space Uses for Lease - 1801 Rutherford Rd",https://www.loopnet.com/Listing/1801-Rutherford-Rd-Greenville-SC/27909480/
"Pleasant Prairie, WI Industrial for Lease - 11290 80th Ave",https://www.loopnet.com/Listing/11290-80th-Ave-Pleasant-Prairie-WI/26326927/
"South San Francisco, CA Industrial for Lease - 245 S Spruce Ave",https://www.loopnet.com/Listing/245-S-Spruce-Ave-South-San-Francisco-CA/25580437/
"Queensbury, NY Industrial for Lease - 24 Native Dr",https://www.loopnet.com/Listing/24-Native-Dr-Queensbury-NY/24777119/
"Los Lunas, NM Industrial for Lease - 1300 Desert Willow Rd",https://www.loopnet.com/Listing/1300-Desert-Willow-Rd-Los-Lunas-NM/24507913/
"Chattanooga, TN Industrial for Lease - 4546 N Access Rd",https://www.loopnet.com/Listing/4546-N-Access-Rd-Chattanooga-TN/24048166/
"Shelby, OH Industrial for Lease - 18 Allison Dr",https://www.loopnet.com/Listing/18-Allison-Dr-Shelby-OH/21048211/
"Delray Beach, FL Industrial for Lease - 415 SE 1st Ave",https://www.loopnet.com/Listing/415-SE-1st-Ave-Delray-Beach-FL/19972642/
"Pooler, GA Multiple Space Uses for Lease - 320 Morgan Lakes Blvd",https://www.loopnet.com/Listing/320-Morgan-Lakes-Blvd-Pooler-GA/19784099/
"Marshfield, MO Industrial for Lease - 620-630 George St",https://www.loopnet.com/Listing/620-630-George-St-Marshfield-MO/4180130/
"Millstone Twp, NJ Industrial for Lease - 525 Highway 33",https://www.loopnet.com/Listing/525-Highway-33-Millstone-Twp-NJ/33699589/
"Oakland, CA Industrial for Lease - 1680 14th St",https://www.loopnet.com/Listing/1680-14th-St-Oakland-CA/33602365/
"Lancaster, CA Industrial for Lease - N 45th St W",https://www.loopnet.com/Listing/N-45th-St-W-Lancaster-CA/33207635/
"Muncie, IN Industrial for Lease - 2200 E Bunch Blvd",https://www.loopnet.com/Listing/2200-E-Bunch-Blvd-Muncie-IN/33193840/
"Fresno, CA Industrial for Lease - 3200 E Central Ave",https://www.loopnet.com/Listing/3200-E-Central-Ave-Fresno-CA/33012056/
"Kankakee, IL Industrial for Lease - 1625 E Duane Blvd",https://www.loopnet.com/Listing/1625-E-Duane-Blvd-Kankakee-IL/31612056/
"Kingston, NY Industrial for Lease - 80-88 Boices Ln",https://www.loopnet.com/Listing/80-88-Boices-Ln-Kingston-NY/31330307/
"Cleveland, TN Industrial for Lease - 3000 20th St NE",https://www.loopnet.com/Listing/3000-20th-St-NE-Cleveland-TN/30964907/
"Niles, MI Industrial for Lease - 901 Wayne St",https://www.loopnet.com/Listing/901-Wayne-St-Niles-MI/28038907/
"Coleman, FL Multiple Space Uses for Lease - 2836 County Road 523",https://www.loopnet.com/Listing/2836-County-Road-523-Coleman-FL/33718153/
"Warren, PA Industrial for Lease - 100 Murray Dr",https://www.loopnet.com/Listing/100-Murray-Dr-Warren-PA/33535863/
"Tabernash, CO Multiple Space Uses for Lease - 72399 US Highway 40",https://www.loopnet.com/Listing/72399-US-Highway-40-Tabernash-CO/33043427/
"Hamlet, NC Industrial for Lease - 148 Sportsman Dr",https://www.loopnet.com/Listing/148-Sportsman-Dr-Hamlet-NC/30168045/
"Decatur, IL Industrial for Lease - 2500 N 22nd St",https://www.loopnet.com/Listing/2500-N-22nd-St-Decatur-IL/26480211/
"Grand Prairie, TX Industrial for Lease - 2129 Bardin Rd",https://www.loopnet.com/Listing/2129-Bardin-Rd-Grand-Prairie-TX/33171630/
"Grand Prairie, TX Industrial for Lease - 2125 Bardin Rd",https://www.loopnet.com/Listing/2125-Bardin-Rd-Grand-Prairie-TX/33171624/
"Linton, IN Industrial for Lease - 325 12th St SE",https://www.loopnet.com/Listing/325-12th-St-SE-Linton-IN/32236031/
"Richland, WA Flex, Industrial for Lease - 2513 Logan St",https://www.loopnet.com/Listing/2513-Logan-St-Richland-WA/32113471/
"Vero Beach, FL Multiple Space Uses for Lease - 672 Old Dixie Hwy",https://www.loopnet.com/Listing/672-Old-Dixie-Hwy-Vero-Beach-FL/31963187/
"Jackson, OH Industrial for Lease - 1 General Tibbets Dr",https://www.loopnet.com/Listing/1-General-Tibbets-Dr-Jackson-OH/31757473/
"Erwin, NC Industrial for Lease - 200 N 13th St",https://www.loopnet.com/Listing/200-N-13th-St-Erwin-NC/31727782/
"Las Vegas, NV Multiple Space Uses for Lease - 3111 S Valley View Blvd",https://www.loopnet.com/Listing/3111-S-Valley-View-Blvd-Las-Vegas-NV/15599090/
"Lorton, VA Industrial for Lease - 8536 Terminal Rd",https://www.loopnet.com/Listing/8536-Terminal-Rd-Lorton-VA/20898387/
"Lawrence, MA Multiple Space Uses for Lease - 46 Stafford St",https://www.loopnet.com/Listing/46-Stafford-St-Lawrence-MA/21919506/
"Brooklyn, NY Industrial for Lease - 181 Lombardy St",https://www.loopnet.com/Listing/181-Lombardy-St-Brooklyn-NY/31380724/
"Brooklyn, NY Flex, Industrial for Lease - 555 Johnson Ave",https://www.loopnet.com/Listing/555-Johnson-Ave-Brooklyn-NY/33040479/
"Northbrook, IL Industrial for Lease - SWC of I-294 & Willow Rd",https://www.loopnet.com/Listing/SWC-of-I-294-Willow-Rd-Northbrook-IL/26258419/
"Frisco, TX Industrial for Lease - 207 King Rd",https://www.loopnet.com/Listing/207-King-Rd-Frisco-TX/24787456/
"North Bergen, NJ Multiple Space Uses for Lease - 4201 Tonnelle Ave",https://www.loopnet.com/Listing/4201-Tonnelle-Ave-North-Bergen-NJ/21526560/
"Brooklyn, NY Multiple Space Uses for Lease - 14 53rd St",https://www.loopnet.com/Listing/14-53rd-St-Brooklyn-NY/29329125/
"Long Island City, NY Industrial for Lease - 30-02 Northern",https://www.loopnet.com/Listing/30-02-Northern-Long-Island-City-NY/29308853/
"Brooklyn, NY Industrial for Lease - 4100 1st Ave",https://www.loopnet.com/Listing/4100-1st-Ave-Brooklyn-NY/28979959/
"Brooklyn, NY Office, Industrial for Lease - 850 3rd Ave",https://www.loopnet.com/Listing/850-3rd-Ave-Brooklyn-NY/18772064/
"Jersey City, NJ Industrial for Lease - 99A Caven Point Rd",https://www.loopnet.com/Listing/99A-Caven-Point-Rd-Jersey-City-NJ/28939187/
"Brooklyn, NY Industrial for Lease - 140 58th St",https://www.loopnet.com/Listing/140-58th-St-Brooklyn-NY/31232388/
"Greeley, CO Industrial for Lease - 450 25th St",https://www.loopnet.com/Listing/450-25th-St-Greeley-CO/31138130/
"Jamaica, NY Industrial for Lease - 109-15 178th St",https://www.loopnet.com/Listing/109-15-178th-St-Jamaica-NY/29519748/
"Jamaica, NY Industrial for Lease - 184-10 Jamaica Ave",https://www.loopnet.com/Listing/184-10-Jamaica-Ave-Jamaica-NY/31807586/
"Lorton, VA Industrial for Lease - 9022 Telegraph Rd",https://www.loopnet.com/Listing/9022-Telegraph-Rd-Lorton-VA/15362588/
"Houston, TX Industrial for Lease - 15402 Vantage Pky E",https://www.loopnet.com/Listing/15402-Vantage-Pky-E-Houston-TX/14105859/
"Medley, FL Industrial for Lease - 8600 NW South River Dr",https://www.loopnet.com/Listing/8600-NW-South-River-Dr-Medley-FL/29491542/
"Houston, TX Multiple Space Uses for Lease - 15534 W Hardy Rd",https://www.loopnet.com/Listing/15534-W-Hardy-Rd-Houston-TX/29461899/
"Houston, TX Industrial for Lease - Milner Rd",https://www.loopnet.com/Listing/Milner-Rd-Houston-TX/23751758/
"Springfield, VA Industrial for Lease - 6608-6610 Electronic Dr",https://www.loopnet.com/Listing/6608-6610-Electronic-Dr-Springfield-VA/18826306/
"Miami, FL Industrial for Lease - 7212-7282 NW 33rd St",https://www.loopnet.com/Listing/7212-7282-NW-33rd-St-Miami-FL/32592332/
"Spring, TX Multiple Space Uses for Lease - 3340 Spring Stuebner",https://www.loopnet.com/Listing/3340-Spring-Stuebner-Spring-TX/30209263/
"Minneapolis, MN Multiple Space Uses for Lease - 1936 S Lyndale Ave",https://www.loopnet.com/Listing/1936-S-Lyndale-Ave-Minneapolis-MN/28700219/
"Miami, FL Industrial for Lease - 4751-4797 NW 72nd Ave",https://www.loopnet.com/Listing/4751-4797-NW-72nd-Ave-Miami-FL/28071805/
"Port Washington, NY Industrial for Lease - 19 Harbor Park Dr",https://www.loopnet.com/Listing/19-Harbor-Park-Dr-Port-Washington-NY/29519407/
"Hauppauge, NY Industrial for Lease - 80 Suffolk Ct",https://www.loopnet.com/Listing/80-Suffolk-Ct-Hauppauge-NY/31781892/
"Hauppauge, NY Industrial for Lease - 135 Oser Ave",https://www.loopnet.com/Listing/135-Oser-Ave-Hauppauge-NY/32422258/
"Alpharetta, GA Industrial for Lease - 5570 Atlanta Hwy",https://www.loopnet.com/Listing/5570-Atlanta-Hwy-Alpharetta-GA/30899237/
"Dallas, TX Industrial for Lease - 740-750 Regal Row",https://www.loopnet.com/Listing/740-750-Regal-Row-Dallas-TX/30886390/
"Dallas, TX Industrial for Lease - 3441 Halifax St",https://www.loopnet.com/Listing/3441-Halifax-St-Dallas-TX/28701483/
"Houston, TX Multiple Space Uses for Lease - 5655 W Sam Houston Pky N",https://www.loopnet.com/Listing/5655-W-Sam-Houston-Pky-N-Houston-TX/28460955/
"Carson, CA Industrial for Lease - 1055 Sandhill Ave",https://www.loopnet.com/Listing/1055-Sandhill-Ave-Carson-CA/27935884/
"Dallas, TX Flex, Industrial for Lease - 2154 W Northwest Hwy",https://www.loopnet.com/Listing/2154-W-Northwest-Hwy-Dallas-TX/27089104/
"Dallas, TX Flex, Industrial for Lease - 10525-10625 Newkirk St",https://www.loopnet.com/Listing/10525-10625-Newkirk-St-Dallas-TX/21892054/
"Rancho Dominguez, CA Industrial for Lease - 2301-2329 E Pacifica Pl",https://www.loopnet.com/Listing/2301-2329-E-Pacifica-Pl-Rancho-Dominguez-CA/32440056/
"Paramount, CA Industrial for Lease - 14512-14518 Garfield Ave",https://www.loopnet.com/Listing/14512-14518-Garfield-Ave-Paramount-CA/25085787/
"Lake Worth, FL Office, Industrial for Lease - 2211 2nd Ave N",https://www.loopnet.com/Listing/2211-2nd-Ave-N-Lake-Worth-FL/19713203/
"Dallas, TX Industrial for Lease - 10105 W Technology Blvd",https://www.loopnet.com/Listing/10105-W-Technology-Blvd-Dallas-TX/33192086/
"Dallas, TX Industrial for Lease - 712-740 W Mockingbird Ln",https://www.loopnet.com/Listing/712-740-W-Mockingbird-Ln-Dallas-TX/31302779/
"Pompano Beach, FL Industrial for Lease - 1698 N Andrews Ave",https://www.loopnet.com/Listing/1698-N-Andrews-Ave-Pompano-Beach-FL/23175978/
"Austin, TX Industrial for Lease - 4437 Supply Ct",https://www.loopnet.com/Listing/4437-Supply-Ct-Austin-TX/16735466/
"Los Angeles, CA Industrial for Lease - 2445-2460 E 12th St",https://www.loopnet.com/Listing/2445-2460-E-12th-St-Los-Angeles-CA/16372237/
"Pinellas Park, FL Industrial for Lease - 10410 66th St N",https://www.loopnet.com/Listing/10410-66th-St-N-Pinellas-Park-FL/21775373/
"Tukwila, WA Multiple Space Uses for Lease - 3333 S 120th Pl",https://www.loopnet.com/Listing/3333-S-120th-Pl-Tukwila-WA/15870689/
"Vernon Hills, IL Multiple Space Uses for Lease - 950-990 Corporate Woods Pky",https://www.loopnet.com/Listing/950-990-Corporate-Woods-Pky-Vernon-Hills-IL/17702701/
"Alpharetta, GA Flex, Industrial for Lease - 1235 Old Alpharetta Rd",https://www.loopnet.com/Listing/1235-Old-Alpharetta-Rd-Alpharetta-GA/25394488/
"Florham Park, NJ Industrial for Lease - 19 Vreeland Rd",https://www.loopnet.com/Listing/19-Vreeland-Rd-Florham-Park-NJ/30841089/
"San Antonio, TX Industrial for Lease - West Avenue and Wurzbach Parkway",https://www.loopnet.com/Listing/West-Avenue-and-Wurzbach-Parkway-San-Antonio-TX/26517097/
"Las Vegas, NV Industrial for Lease - 6070 N Hollywood Blvd",https://www.loopnet.com/Listing/6070-N-Hollywood-Blvd-Las-Vegas-NV/25221021/
"Summerville, SC Industrial for Lease - 410 Tradeport Dr",https://www.loopnet.com/Listing/410-Tradeport-Dr-Summerville-SC/23224003/
"Summerville, SC Industrial for Lease - 334 Port City Centre Dr",https://www.loopnet.com/Listing/334-Port-City-Centre-Dr-Summerville-SC/29403319/
"Cypress, TX Flex, Industrial for Lease - 19005 FM 529",https://www.loopnet.com/Listing/19005-FM-529-Cypress-TX/30086054/
"Charlotte, NC Industrial for Lease - 648 Griffith Rd",https://www.loopnet.com/Listing/648-Griffith-Rd-Charlotte-NC/19872786/
"Charlotte, NC Multiple Space Uses for Lease - 1809 Cross Beam Dr",https://www.loopnet.com/Listing/1809-Cross-Beam-Dr-Charlotte-NC/27220675/
"Altamonte Springs, FL Flex, Industrial for Lease - 217-311 Altamonte Commerce Blvd",https://www.loopnet.com/Listing/217-311-Altamonte-Commerce-Blvd-Altamonte-Springs-FL/30789259/
"Philadelphia, PA Industrial for Lease - 499 E Erie Ave",https://www.loopnet.com/Listing/499-E-Erie-Ave-Philadelphia-PA/31247140/
"Mineola, NY Industrial for Lease - 205 E 2nd St",https://www.loopnet.com/Listing/205-E-2nd-St-Mineola-NY/30689890/
"Nashua, NH Multiple Space Uses for Lease - 1 Chestnut St",https://www.loopnet.com/Listing/1-Chestnut-St-Nashua-NH/15909034/
"Georgetown, TX Flex, Industrial for Lease - 1305 Blue Ridge Dr",https://www.loopnet.com/Listing/1305-Blue-Ridge-Dr-Georgetown-TX/27149234/
"Easton, PA Industrial for Lease - 3200 Richmond Rd",https://www.loopnet.com/Listing/3200-Richmond-Rd-Easton-PA/25580039/
"Long Beach, CA Industrial for Lease - 2401 E Wardlow Rd",https://www.loopnet.com/Listing/2401-E-Wardlow-Rd-Long-Beach-CA/24703712/
"Fontana, CA Office, Industrial for Lease - 10681 Production Ave",https://www.loopnet.com/Listing/10681-Production-Ave-Fontana-CA/18365459/
"Ontario, CA Office, Industrial for Lease - 1001 Doubleday Ave",https://www.loopnet.com/Listing/1001-Doubleday-Ave-Ontario-CA/18365142/
"Merrimack, NH Industrial for Lease - 703 Daniel Webster Hwy",https://www.loopnet.com/Listing/703-Daniel-Webster-Hwy-Merrimack-NH/4816918/
"Fort Lauderdale, FL Multiple Space Uses for Lease - 3501-3531 NW 19th St",https://www.loopnet.com/Listing/3501-3531-NW-19th-St-Fort-Lauderdale-FL/32693026/
"Houston, TX Multiple Space Uses for Lease - 3100 Canal St",https://www.loopnet.com/Listing/3100-Canal-St-Houston-TX/30876278/
"Wilton, NH Industrial for Lease - 1 Riverside Way",https://www.loopnet.com/Listing/1-Riverside-Way-Wilton-NH/31012121/
"Rosenberg, TX Industrial for Lease - 3782 Reese Rd",https://www.loopnet.com/Listing/3782-Reese-Rd-Rosenberg-TX/30899133/
"Carlstadt, NJ Industrial for Lease - 760 Washington Ave",https://www.loopnet.com/Listing/760-Washington-Ave-Carlstadt-NJ/26856470/
"Buda, TX Industrial for Lease - 11734 Schriber Rd",https://www.loopnet.com/Listing/11734-Schriber-Rd-Buda-TX/31025117/
"Lawrence, MA Multiple Space Uses for Lease - 15 Union St",https://www.loopnet.com/Listing/15-Union-St-Lawrence-MA/22710457/
"Pennsauken, NJ Industrial for Lease - 7235 Boulevard Ave",https://www.loopnet.com/Listing/7235-Boulevard-Ave-Pennsauken-NJ/31012854/
"San Bernardino, CA Industrial for Lease - 24712 6th St",https://www.loopnet.com/Listing/24712-6th-St-San-Bernardino-CA/29522297/
"Santa Fe Springs, CA Industrial for Lease - 10840 Norwalk Blvd",https://www.loopnet.com/Listing/10840-Norwalk-Blvd-Santa-Fe-Springs-CA/28282785/
"San Francisco, CA Industrial for Lease - 180-222 Napoleon St",https://www.loopnet.com/Listing/180-222-Napoleon-St-San-Francisco-CA/27779705/
"Rancho Cucamonga, CA Multiple Space Uses for Lease - 9477 Archibald Ave",https://www.loopnet.com/Listing/9477-Archibald-Ave-Rancho-Cucamonga-CA/27452154/
"Carlstadt, NJ Industrial for Lease - 333 Washington Ave",https://www.loopnet.com/Listing/333-Washington-Ave-Carlstadt-NJ/25295568/
"Wilmington, DE Industrial for Lease - 919 S Heald St",https://www.loopnet.com/Listing/919-S-Heald-St-Wilmington-DE/33009836/
"Plano, TX Multiple Space Uses for Lease - 910 10th St",https://www.loopnet.com/Listing/910-10th-St-Plano-TX/32641507/
"Ontario, CA Industrial for Lease - 2037-2077 S Vineyard Ave",https://www.loopnet.com/Listing/2037-2077-S-Vineyard-Ave-Ontario-CA/24870486/
"Ontario, CA Industrial for Lease - 1172 E Holt Blvd",https://www.loopnet.com/Listing/1172-E-Holt-Blvd-Ontario-CA/20178470/
"Creedmoor, TX Industrial for Lease - 12610 Wright Rd",https://www.loopnet.com/Listing/12610-Wright-Rd-Creedmoor-TX/31899214/
